rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward
482.05289171000004,1031,5570,1684000,1632,87.15,-4.27703332901001,209249,0.0001591947366250679,0.0003,0.0010216785594820976,-2.8074898719787598,,
487.53635087000004,1032,5580,1684808,1632,87.19,-11.67038631439209,209350,0.0001604196149855852,0.0003,0.0011650415835902095,-2.7972540855407715,,
501.50426343,1032,5590,1685816,1632,89.01,-5.35463285446167,209476,0.0001614134234841913,0.0003,0.0024834168143570423,-2.7285966873168945,,
510.91363451999996,1033,5600,1686640,1632,89.85,-18.77539825439453,209579,0.00016060605412349105,0.0003,0.0010119650978595018,-2.7476015090942383,,
516.0125242299999,1033,5610,1687360,1632,89.15,9.62522029876709,209669,0.00015750130114611238,0.0003,0.0019209994934499264,-2.6976609230041504,,
505.62742340000005,1034,5620,1688352,1632,86.87,27.03757667541504,209793,0.00015639922639820725,0.0003,0.0018281158991158009,-2.8198509216308594,,
477.2736790699999,1034,5630,1689360,1632,82.68,4.954555511474609,209919,0.00016058891196735203,0.0003,0.0027988841757178307,-2.7990758419036865,,
469.69109785000006,1035,5640,1690704,1632,80.85,9.904916763305664,210087,0.00016001134645193815,0.0003,0.001924117561429739,-2.81162691116333,,
453.62153677000003,1036,5650,1692376,1632,77.79,12.856379508972168,210296,0.0001572680484969169,0.0003,0.002386359730735421,-2.583950996398926,,
1649.4335540600002,1055,5660,1723008,1632,297.94,-16.170455932617188,214125,0.00016971341392491013,0.0003,0.0013845429057255387,-2.8996028900146484,,
2403.27451094,1072,5670,1751872,1632,437.69,-6.717365264892578,217733,0.00018331033061258495,0.0003,0.0016255860682576895,-2.7958061695098877,,
2999.1176905800003,1076,5680,1757200,1632,553.14,3.853302001953125,218399,0.0001747587084537372,0.0003,0.002833633217960596,-2.823169231414795,,
2987.3111527399997,1077,5690,1759616,1632,551.11,-16.82834815979004,218701,0.00017656476120464504,0.0003,0.002638427307829261,-2.743284225463867,,
3232.91837139,1079,5700,1762136,1632,599.23,-13.642820358276367,219016,0.00017157824186142534,0.0003,0.0017129965126514435,-2.717850685119629,,
3491.7973702599998,1080,5710,1763760,1632,648.59,1.4252290725708008,219219,0.00017387678963132203,0.0003,0.0024963817559182644,-2.820939540863037,,
3694.1454363700004,1080,5720,1764928,1632,697.22,21.5235538482666,219365,0.00017382207443006337,0.0003,0.003917324356734753,-2.803135395050049,,
3905.411651179999,1083,5730,1768448,1632,748.05,11.384474754333496,219805,0.00018901399744208902,0.0003,0.0031349509954452515,-2.7857511043548584,,
4176.465866970001,1093,5740,1785528,1632,793.91,-10.254609107971191,221940,0.0001687225594650954,0.0003,0.0022834651172161102,-2.786754608154297,,
4180.11022286,1097,5750,1791472,1632,795.03,23.15734100341797,222683,0.0001614300417713821,0.0003,0.00364501029253006,-2.8478965759277344,,
3311.8445098599996,1100,5760,1795352,1632,656.47,16.96693229675293,223168,0.00015873978554736823,0.0003,0.0046420227736234665,-2.6034693717956543,,
2530.59175633,1101,5770,1797624,1632,515.15,-5.766678333282471,223452,0.0001602303091203794,0.0003,0.0017626025946810842,-2.775648355484009,,
2109.5666888000005,1102,5780,1799680,1631,441.6,-5.227325439453125,223709,0.00015939435979817063,0.0003,0.004057368729263544,-2.8054580688476562,,
2112.4488528600004,1103,5790,1801192,1631,443.8,5.099688529968262,223898,0.0001595373178133741,0.0003,0.0038235094398260117,-2.7799949645996094,,
1855.1551505100003,1104,5800,1802880,1631,395.89,3.8090009689331055,224109,0.0001615620421944186,0.0003,0.0032875221222639084,-2.8065638542175293,,
1594.4749959600003,1105,5810,1804552,1631,348.26,8.183631896972656,224318,0.00016474952280987054,0.0003,0.008242550306022167,-2.7152326107025146,,
1592.9558558699998,1106,5820,1806272,1631,351.43,10.811997413635254,224533,0.0001647410390432924,0.0003,0.0036277142353355885,-2.765991687774658,,
1573.25411316,1107,5830,1807144,1631,352.2,-17.957969665527344,224642,0.00016509332635905594,0.0003,0.002626033965498209,-2.578979015350342,,
1308.9429183799998,1108,5840,1808648,1631,308.81,-0.36270952224731445,224830,0.0001660913840169087,0.0003,0.003035913687199354,-2.670924186706543,,
1521.1858941399996,1108,5850,1809584,1631,360.19,-16.627254486083984,224947,0.00016651992336846888,0.0003,0.002637995406985283,-2.7444162368774414,,
1171.3291540000002,1109,5860,1810920,1631,277.3,14.964038848876953,225114,0.00016922854410950094,0.0003,0.001482939231209457,-2.744962692260742,,
1171.08044189,1110,5870,1811808,1631,277.51,1.7223882675170898,225225,0.00016859917377587408,0.0003,0.004097755067050457,-2.7267751693725586,,
1222.40755857,1111,5880,1813104,1631,285.86,7.637457370758057,225387,0.0001711296645225957,0.0003,0.0023293772246688604,-2.8211593627929688,,
1229.29719026,1111,5890,1814176,1631,286.2,-3.8174479007720947,225521,0.0001716148981358856,0.0003,0.002110352274030447,-2.757622241973877,,
1253.8026692000003,1112,5900,1815320,1631,288.83,5.05825662612915,225664,0.00017457164358347654,0.0003,0.0034101703204214573,-2.7317702770233154,,
1266.56527178,1113,5910,1816472,1631,289.71,-6.809145450592041,225808,0.00017357509932480752,0.0003,0.0022960971109569073,-2.7744123935699463,,
1085.9081254999999,1113,5920,1817704,1631,241.6,-11.280180931091309,225962,0.00017371535068377852,0.0003,0.0034638792276382446,-2.7141623497009277,,
914.5656342000002,1114,5930,1818872,1631,193.85,6.3345160484313965,226108,0.00017357376054860651,0.0003,0.0018609757535159588,-2.798893451690674,,
936.32853436,1115,5940,1819888,1631,193.87,0.7838280200958252,226235,0.00017521546396892518,0.0003,0.008412878960371017,-2.7324142456054688,,
762.28243818,1116,5950,1821128,1631,145.52,1.6072893142700195,226390,0.0001771670940797776,0.0003,0.0025030216202139854,-2.7647223472595215,,
770.26983209,1116,5960,1822136,1631,145.01,7.859676837921143,226516,0.00017767045937944204,0.0003,0.0018233144655823708,-2.6993157863616943,,
786.48108604,1117,5970,1822888,1631,144.55,7.111297130584717,226610,0.00017747233505360782,0.0003,0.003849427215754986,-2.692650318145752,,
573.8789361900001,1117,5980,1823760,1631,95.62,22.95693016052246,226719,0.00017575568926986307,0.0003,0.002897867001593113,-2.835357666015625,,
597.64666034,1118,5990,1825176,1631,96.35,4.716475486755371,226896,0.00017723941709846258,0.0003,0.0029666959308087826,-2.691490650177002,,
593.1496729,1119,6000,1825976,1631,95.01,-16.32689666748047,226996,0.00017429416766390204,0.0003,0.002294734586030245,-2.732067108154297,,
591.65653399,1120,6010,1827520,1631,94.78,-1.7751574516296387,227189,0.00016772914386820048,0.0003,0.0030522607266902924,-2.5419936180114746,,
581.9983945600001,1120,6020,1828376,1631,93.91,11.886737823486328,227296,0.0001626432640478015,0.0003,0.0027134190313518047,-2.6840944290161133,,
572.50120273,1121,6030,1829344,1631,92.73,-4.6257710456848145,227417,0.00016245104779955,0.0003,0.0036365415435284376,-2.8329644203186035,,
546.21466688,1121,6040,1830296,1631,91.25,3.838003158569336,227536,0.00016175536438822746,0.0003,0.002785266609862447,-2.70428466796875,,
504.6433627199999,1122,6050,1830968,1631,87.42,-7.523245334625244,227620,0.00016404666530434042,0.0003,0.0017841040389612317,-2.571197032928467,,
486.32584167,1122,6060,1831888,1631,85.74,-2.083786964416504,227735,0.00016648801101837307,0.0003,0.0030269320122897625,-2.5829389095306396,,
465.15579018999995,1123,6070,1832984,1631,84.39,2.997547149658203,227872,0.00016749689530115575,0.0003,0.0027054608799517155,-2.618494987487793,,
452.0110958700001,1124,6080,1833976,1631,83.63,11.506088256835938,227996,0.00017070048488676548,0.0003,0.0032716284040361643,-2.604605197906494,,
454.74988268,1124,6090,1835352,1631,84.82,-9.988906860351562,228168,0.00016991178563330323,0.0003,0.0034849285148084164,-2.6882615089416504,,
515.4419906799999,1126,6100,1837664,1631,90.76,-7.743535041809082,228457,0.00017605295579414815,0.0003,0.002613095100969076,-2.6972312927246094,,
789.1210441699998,1129,6110,1842088,1631,133.79,-2.293044090270996,229010,0.0001841606863308698,0.0003,0.002072765491902828,-2.655679702758789,,
1128.99491763,1136,6120,1854360,1631,185.07,-4.515262603759766,230544,0.00017494412895757705,0.0003,0.0033637855667620897,-2.7018043994903564,,
1844.3733774099999,1139,6130,1858944,1631,304.63,-11.992101669311523,231117,0.00017939915414899588,0.0003,0.0029087683651596308,-2.5066559314727783,,
2053.4923522500003,1141,6140,1862840,1631,324.16,-6.420827865600586,231604,0.00017147339531220496,0.0003,0.0038134672213345766,-2.56856107711792,,
2490.9332651700006,1148,6150,1873744,1630,385.97,10.677132606506348,232967,0.000189433922059834,0.0003,0.002583981491625309,-2.647907257080078,,
3281.87194647,1155,6160,1884176,1630,504.31,23.63135528564453,234271,0.00025382323656231165,0.0003,0.0032191539648920298,-2.584071397781372,,
3820.8884527000005,1159,6170,1890392,1630,579.99,45.92336654663086,235048,0.00034850655356422067,0.0003,0.004215197637677193,-2.826565742492676,,
4060.9219361499995,1160,6180,1892072,1630,607.62,28.790002822875977,235258,0.0003765439905691892,0.0003,0.003156977239996195,-2.9068784713745117,,
4083.51437955,1161,6190,1894768,1630,611.68,21.32672882080078,235595,0.0004227894823998213,0.0003,0.00389601057395339,-2.89766526222229,,
4089.157635859999,1163,6200,1897216,1630,613.76,32.855796813964844,235901,0.0004577850631903857,0.0003,0.005612053442746401,-2.8293004035949707,,
3920.9544600700006,1164,6210,1898800,1630,584.36,24.335620880126953,236099,0.0004815200809389353,0.0003,0.005585710518062115,-3.018282890319824,,
3850.0452089500004,1166,6220,1902216,1630,562.84,12.317753791809082,236526,0.0005297885509207845,0.0003,0.0041709234938025475,-3.0128650665283203,,
3392.18307766,1168,6230,1906096,1630,468.76,11.30044174194336,237011,0.0005763177759945393,0.0003,0.004450217820703983,-3.2001938819885254,,
4317.32576745,1192,6240,1944320,1629,655.17,-8.14564037322998,241789,0.0003969768586102873,0.0003,0.0033341911621391773,-3.65251088142395,,
4478.516844899999,1195,6250,1948488,1629,704.19,-3.0598623752593994,242310,0.0003770420153159648,0.0003,0.003792922478169203,-3.7341384887695312,,
4334.61769672,1198,6260,1954120,1629,696.73,6.494630336761475,243014,0.00036549463402479887,0.0003,0.003489607945084572,-3.817193031311035,,
5408.421998429999,1221,6270,1990752,1630,966.68,4.176202297210693,247593,0.000295407633529976,0.0003,0.0026539675891399384,-3.5787601470947266,,
5212.697567849999,1222,6280,1992848,1630,944.32,-6.267322063446045,247855,0.00029246596386656165,0.0003,0.002012981567531824,-3.567375898361206,,
5436.894743150001,1223,6290,1994912,1630,991.78,5.801898002624512,248113,0.0002828580036293715,0.0003,0.001955729676410556,-3.6324353218078613,,
,,,2000000,,,8.418517112731934,248749,0.00027654756559059024,0.0003,0.0028412402607500553,-3.5912954807281494,5000.0,25945.616889339686
6633.36958262,1264,6300,2035088,1609,1275.71,-0.9376888275146484,253135,0.0002640343445818871,0.0003,0.0028841239400207996,-3.5127015113830566,,
7111.983400160001,1278,6310,2059288,1610,1387.38,35.16466522216797,256160,0.00026201808941550553,0.0003,0.0044454168528318405,-3.4024360179901123,,
8155.879006260001,1289,6320,2075888,1610,1646.86,-10.768802642822266,258235,0.00024935530382208526,0.0003,0.04282808303833008,-3.436491012573242,,
8107.437591059999,1290,6330,2078464,1610,1667.6,-17.236209869384766,258557,0.00025079745682887733,0.0003,0.006407508626580238,-3.428229331970215,,
6974.388368149999,1291,6340,2080328,1610,1461.0,-9.36055850982666,258790,0.0002402551908744499,0.0003,0.005648994818329811,-3.4409983158111572,,
6377.236541569999,1292,6350,2081952,1610,1350.32,1.319122076034546,258993,0.00023595429956912994,0.0003,0.004039600491523743,-3.4041624069213867,,
5876.896636230001,1293,6360,2083472,1610,1266.92,-4.793227672576904,259183,0.00023827051336411387,0.0003,0.008446961641311646,-3.4048869609832764,,
4253.55355443,1294,6370,2084872,1610,920.75,2.516601324081421,259358,0.00023869967844802886,0.0003,0.00769526232033968,-3.408853054046631,,
4193.06322015,1295,6380,2086176,1610,914.45,-11.969356536865234,259521,0.0002417087962385267,0.0003,0.009786572307348251,-3.2990949153900146,,
3901.3348003499996,1296,6390,2087480,1610,858.26,-5.645041465759277,259684,0.0002424753038212657,0.0003,0.0068666706793010235,-3.297046661376953,,
2614.4503816499996,1297,6400,2088928,1610,564.29,-25.639144897460938,259865,0.0002442512195557356,0.0003,0.003906339406967163,-3.39288067817688,,
1976.8460674799999,1297,6410,2090432,1610,433.16,16.765018463134766,260053,0.000244990544160828,0.0003,0.006410039961338043,-3.394697427749634,,
677.856709,1298,6420,2091784,1610,145.14,-18.76896858215332,260222,0.00024200956977438182,0.0003,0.00561639666557312,-3.337468147277832,,
455.63596039000004,1299,6430,2093312,1610,96.95,6.76653528213501,260413,0.00023976352531462908,0.0003,0.005452888086438179,-3.245521306991577,,
446.28727781000003,1300,6440,2094504,1610,96.27,-11.920989990234375,260562,0.0002402157842880115,0.0003,0.006048878189176321,-3.353767156600952,,
443.99412267,1301,6450,2095824,1610,96.09,-8.753190994262695,260727,0.00023858975328039378,0.0003,0.003568090731278062,-3.2663798332214355,,
466.54455414999995,1301,6460,2096808,1610,113.2,-14.150640487670898,260850,0.00024104604381136596,0.0003,0.007290006149560213,-3.3829073905944824,,
468.41178278,1302,6470,2097824,1610,112.24,2.638545513153076,260977,0.00023967276501934975,0.0003,0.003761317115277052,-3.370734930038452,,
471.6359782800001,1303,6480,2098864,1610,112.01,-9.593208312988281,261107,0.0002433656045468524,0.0003,0.004148638807237148,-3.2827913761138916,,
472.79997074,1303,6490,2099872,1610,111.63,-14.975281715393066,261233,0.00024215476878453046,0.0003,0.005106259137392044,-3.4132330417633057,,
475.5642545799999,1304,6500,2101008,1610,111.75,7.463028907775879,261375,0.0002364225802011788,0.0003,0.006063823588192463,-3.376408100128174,,
652.37108141,1304,6510,2101880,1610,151.91,-25.26507568359375,261484,0.00023993874492589384,0.0003,0.006201484706252813,-3.3368403911590576,,
655.0061023899999,1305,6520,2103112,1610,151.83,-19.302501678466797,261638,0.00023919121304061264,0.0003,0.005377429537475109,-3.2661221027374268,,
652.97013988,1306,6530,2103792,1610,151.35,4.851743698120117,261723,0.00023857767519075423,0.0003,0.004380391910672188,-3.3073229789733887,,
655.39962615,1306,6540,2104784,1610,152.0,-7.407295227050781,261847,0.00024381814000662416,0.0003,0.0056296586990356445,-3.334719657897949,,
654.7146195099999,1307,6550,2105680,1610,151.58,-5.771115303039551,261959,0.00024594986462034285,0.0003,0.006092512980103493,-3.3649611473083496,,
482.03781335,1307,6560,2106464,1610,106.15,-3.6897475719451904,262057,0.000245126080699265,0.0003,0.006312911864370108,-3.377098560333252,,
484.1381729,1308,6570,2107352,1610,106.68,-5.209406852722168,262168,0.00024249241687357426,0.0003,0.006433782167732716,-3.3940773010253906,,
486.05410458,1308,6580,2108208,1610,107.26,-9.383156776428223,262275,0.0002437116636428982,0.0003,0.006847354117780924,-3.340001106262207,,
492.03565513000007,1309,6590,2109424,1610,109.05,-5.242642402648926,262427,0.0002453443012200296,0.0003,0.0040153926238417625,-3.241779327392578,,
498.3573969100001,1309,6600,2110200,1610,109.88,-8.283133506774902,262524,0.0002468945749569684,0.0003,0.0055281175300478935,-3.314652442932129,,
324.76549085,1310,6610,2111328,1610,69.16,3.0407111644744873,262665,0.0002467418380547315,0.0003,0.0067070177756249905,-3.4150004386901855,,
727.14610949,1311,6620,2112000,1610,168.23,-8.115874290466309,262749,0.0002483217976987362,0.0003,0.003510000417008996,-3.231019973754883,,
731.5419550799999,1311,6630,2112736,1610,168.84,-9.003471374511719,262841,0.0002513601502869278,0.0003,0.005490690469741821,-3.3243517875671387,,
734.98032617,1312,6640,2113576,1610,169.27,15.8076171875,262946,0.0002527832693886012,0.0003,0.0060712555423378944,-3.357065200805664,,
747.8535767599999,1312,6650,2114680,1610,172.32,16.490352630615234,263084,0.00025425400235690176,0.0003,0.007189218886196613,-3.3526482582092285,,
761.6003900300001,1313,6660,2115440,1610,175.64,25.064350128173828,263179,0.00025414174888283014,0.0003,0.006864913273602724,-3.298243999481201,,
771.7609686900003,1313,6670,2116128,1610,177.29,-0.35010337829589844,263265,0.00025076945894397795,0.0003,0.008469315245747566,-3.325314521789551,,
780.7435527100001,1314,6680,2117136,1610,178.87,-10.832013130187988,263391,0.0002474605571478605,0.0003,0.006668774411082268,-3.3433072566986084,,
792.2928126000002,1314,6690,2118040,1610,180.06,11.489702224731445,263504,0.00024510809453204274,0.0003,0.007675512693822384,-3.3189120292663574,,
800.87710043,1315,6700,2118904,1610,181.68,-4.383429527282715,263612,0.0002464739663992077,0.0003,0.004540587775409222,-3.254478931427002,,
813.3323297399999,1315,6710,2119928,1610,184.47,0.2596864700317383,263740,0.00024772383039817214,0.0003,0.006734954193234444,-3.188018798828125,,
416.8404283500001,1316,6720,2120680,1610,86.05,6.722935199737549,263834,0.00025018397718667984,0.0003,0.0045998296700417995,-3.255096435546875,,
422.4385643399999,1316,6730,2121416,1610,86.57,-3.768275260925293,263926,0.00025685905711725354,0.0003,0.005758759565651417,-3.1750569343566895,,
418.7074528699999,1317,6740,2121992,1610,85.01,9.702664375305176,263998,0.0002585556067060679,0.0003,0.006921635940670967,-3.2775659561157227,,
411.26344883999997,1317,6750,2122744,1611,82.61,2.2036590576171875,264092,0.00026522757252678275,0.0003,0.006418104283511639,-3.280402421951294,,
401.07652430999997,1317,6760,2123296,1611,79.59,-7.8051533699035645,264161,0.0002673717390280217,0.0003,0.004584398120641708,-3.2305259704589844,,
